GeneSymbol,Ensembl ID,EntrezGene,ae,thresholdset,gene_count,drug_count,ae_count,drugs_with_ae,bioactive_drugs
MAP4K5,ENSG00000012983,ENSG00000012983,Cutaneous symptom,11,3175,4905,2381,29,81
JAK3,ENSG00000105639,ENSG00000105639,Pelvic fracture,11,3175,4905,2381,62,107
MAP4K4,ENSG00000071054,ENSG00000071054,Gastric ulcer,11,3175,4905,2381,305,76
JAK3,ENSG00000105639,ENSG00000105639,Photosensitivity reaction,11,3175,4905,2381,545,107
MAP4K1,ENSG00000104814,ENSG00000104814,Rash erythematous,11,3175,4905,2381,615,98
MAP4K2,ENSG00000168067,ENSG00000168067,Colitis ischaemic,11,3175,4905,2381,166,85
MAP4K5,ENSG00000012983,ENSG00000012983,Coronary artery stenosis,11,3175,4905,2381,68,81
MAP4K1,ENSG00000104814,ENSG00000104814,Fungaemia,11,3175,4905,2381,48,98
MAP4K2,ENSG00000168067,ENSG00000168067,Right ventricular failure,11,3175,4905,2381,53,85
MAP4K2,ENSG00000168067,ENSG00000168067,Haematuria,11,3175,4905,2381,649,85
MAP4K4,ENSG00000071054,ENSG00000071054,Jaw disorder,11,3175,4905,2381,27,76
MAP4K5,ENSG00000012983,ENSG00000012983,Haemolysis,11,3175,4905,2381,116,81
MAP4K5,ENSG00000012983,ENSG00000012983,Cytomegalovirus test positive,11,3175,4905,2381,30,81
MAP4K1,ENSG00000104814,ENSG00000104814,Diffuse large B-cell lymphoma recurrent,11,3175,4905,2381,35,98
JAK3,ENSG00000105639,ENSG00000105639,Lymphocyte count decreased,11,3175,4905,2381,227,107
MAP4K5,ENSG00000012983,ENSG00000012983,Acute myeloid leukaemia recurrent,11,3175,4905,2381,39,81
MAP4K2,ENSG00000168067,ENSG00000168067,Diffuse large B-cell lymphoma recurrent,11,3175,4905,2381,35,85
MAP4K2,ENSG00000168067,ENSG00000168067,Deep vein thrombosis,11,3175,4905,2381,648,85
MAP4K1,ENSG00000104814,ENSG00000104814,Hepatic cancer,11,3175,4905,2381,75,98
MAP4K1,ENSG00000104814,ENSG00000104814,Aplasia,11,3175,4905,2381,90,98
MAP4K4,ENSG00000071054,ENSG00000071054,Mass,11,3175,4905,2381,163,76
MAP4K1,ENSG00000104814,ENSG00000104814,Pulmonary toxicity,11,3175,4905,2381,118,98
MAP4K1,ENSG00000104814,ENSG00000104814,Cytopenia,11,3175,4905,2381,176,98
MAP4K4,ENSG00000071054,ENSG00000071054,Sudden death,11,3175,4905,2381,223,76
JAK3,ENSG00000105639,ENSG00000105639,C-reactive protein abnormal,11,3175,4905,2381,120,107
MAP4K2,ENSG00000168067,ENSG00000168067,Dermatitis allergic,11,3175,4905,2381,561,85
JAK3,ENSG00000105639,ENSG00000105639,Spinal compression fracture,11,3175,4905,2381,78,107
MAP4K2,ENSG00000168067,ENSG00000168067,Nocardiosis,11,3175,4905,2381,45,85
MAP4K4,ENSG00000071054,ENSG00000071054,Thrombotic microangiopathy,11,3175,4905,2381,155,76
MAP4K5,ENSG00000012983,ENSG00000012983,Anaphylactic reaction,11,3175,4905,2381,1492,81
MAP4K1,ENSG00000104814,ENSG00000104814,Adenovirus infection,11,3175,4905,2381,83,98
MAP4K2,ENSG00000168067,ENSG00000168067,Staphylococcal infection,11,3175,4905,2381,450,85
MAP4K5,ENSG00000012983,ENSG00000012983,Drug tolerance,11,3175,4905,2381,87,81
MAP4K2,ENSG00000168067,ENSG00000168067,Injection site pain,11,3175,4905,2381,425,85
JAK3,ENSG00000105639,ENSG00000105639,Hiccups,11,3175,4905,2381,135,107
MAP4K2,ENSG00000168067,ENSG00000168067,Bone lesion,11,3175,4905,2381,39,85
MAP4K2,ENSG00000168067,ENSG00000168067,Haemoglobin decreased,11,3175,4905,2381,771,85
JAK3,ENSG00000105639,ENSG00000105639,Maternal exposure before pregnancy,11,3175,4905,2381,80,107
MAP4K1,ENSG00000104814,ENSG00000104814,Acute myeloid leukaemia,11,3175,4905,2381,183,98
MAP4K2,ENSG00000168067,ENSG00000168067,Decreased immune responsiveness,11,3175,4905,2381,54,85
MAP4K1,ENSG00000104814,ENSG00000104814,Haemoglobin decreased,11,3175,4905,2381,771,98
MAP4K4,ENSG00000071054,ENSG00000071054,Cholangitis,11,3175,4905,2381,97,76
MAP4K2,ENSG00000168067,ENSG00000168067,Sleep apnoea syndrome,11,3175,4905,2381,415,85
MAP4K5,ENSG00000012983,ENSG00000012983,Hepatic lesion,11,3175,4905,2381,74,81
MAP4K4,ENSG00000071054,ENSG00000071054,Product storage error,11,3175,4905,2381,310,76
JAK3,ENSG00000105639,ENSG00000105639,Fungal infection,11,3175,4905,2381,432,107
MAP4K5,ENSG00000012983,ENSG00000012983,Pruritus,11,3175,4905,2381,2079,81
MAP4K1,ENSG00000104814,ENSG00000104814,Metastases to central nervous system,11,3175,4905,2381,123,98
MAP4K2,ENSG00000168067,ENSG00000168067,Graft versus host disease in liver,11,3175,4905,2381,30,85
MAP4K1,ENSG00000104814,ENSG00000104814,C-reactive protein increased,11,3175,4905,2381,563,98
MAP4K5,ENSG00000012983,ENSG00000012983,Contraindicated product administered,11,3175,4905,2381,476,81
MAP4K2,ENSG00000168067,ENSG00000168067,Ear infection,11,3175,4905,2381,262,85
MAP4K5,ENSG00000012983,ENSG00000012983,Malaise,11,3175,4905,2381,1625,81
MAP4K1,ENSG00000104814,ENSG00000104814,Inflammation,11,3175,4905,2381,649,98
MAP4K2,ENSG00000168067,ENSG00000168067,Terminal state,11,3175,4905,2381,47,85
MAP4K5,ENSG00000012983,ENSG00000012983,Disinhibition,11,3175,4905,2381,37,81
MAP4K1,ENSG00000104814,ENSG00000104814,Hypoaesthesia oral,11,3175,4905,2381,210,98
MAP4K4,ENSG00000071054,ENSG00000071054,Metastases to central nervous system,11,3175,4905,2381,123,76
JAK3,ENSG00000105639,ENSG00000105639,Knee operation,11,3175,4905,2381,52,107
MAP4K1,ENSG00000104814,ENSG00000104814,Polydipsia,11,3175,4905,2381,175,98
MAP4K1,ENSG00000104814,ENSG00000104814,Guillain-Barre syndrome,11,3175,4905,2381,141,98
MAP4K1,ENSG00000104814,ENSG00000104814,Blood alkaline phosphatase increased,11,3175,4905,2381,461,98
MAP4K2,ENSG00000168067,ENSG00000168067,Febrile bone marrow aplasia,11,3175,4905,2381,106,85
MAP4K4,ENSG00000071054,ENSG00000071054,Ulcerative keratitis,11,3175,4905,2381,64,76
MAP4K4,ENSG00000071054,ENSG00000071054,Drug resistance,11,3175,4905,2381,499,76
JAK3,ENSG00000105639,ENSG00000105639,Cardiac arrest,11,3175,4905,2381,988,107
MAP4K2,ENSG00000168067,ENSG00000168067,Folliculitis,11,3175,4905,2381,222,85
MAP4K5,ENSG00000012983,ENSG00000012983,Female genital tract fistula,11,3175,4905,2381,90,81
MAP4K5,ENSG00000012983,ENSG00000012983,Eosinophilia,11,3175,4905,2381,632,81
JAK3,ENSG00000105639,ENSG00000105639,Obesity,11,3175,4905,2381,313,107
MAP4K4,ENSG00000071054,ENSG00000071054,Cerebellar syndrome,11,3175,4905,2381,31,76
MAP4K1,ENSG00000104814,ENSG00000104814,Metastatic malignant melanoma,11,3175,4905,2381,26,98
MAP4K1,ENSG00000104814,ENSG00000104814,Drug dependence,11,3175,4905,2381,468,98
MAP4K1,ENSG00000104814,ENSG00000104814,Product colour issue,11,3175,4905,2381,47,98
MAP4K1,ENSG00000104814,ENSG00000104814,Neutrophil count decreased,11,3175,4905,2381,362,98
MAP4K1,ENSG00000104814,ENSG00000104814,Gingival swelling,11,3175,4905,2381,25,98
JAK3,ENSG00000105639,ENSG00000105639,Squamous cell carcinoma,11,3175,4905,2381,109,107
MAP4K2,ENSG00000168067,ENSG00000168067,Hepatic steatosis,11,3175,4905,2381,379,85
JAK3,ENSG00000105639,ENSG00000105639,Internal haemorrhage,11,3175,4905,2381,69,107
JAK3,ENSG00000105639,ENSG00000105639,Hypercholesterolaemia,11,3175,4905,2381,352,107
JAK3,ENSG00000105639,ENSG00000105639,Pseudomembranous colitis,11,3175,4905,2381,54,107
MAP4K1,ENSG00000104814,ENSG00000104814,Tonsillitis,11,3175,4905,2381,59,98
MAP4K2,ENSG00000168067,ENSG00000168067,Dermatitis acneiform,11,3175,4905,2381,98,85
MAP4K1,ENSG00000104814,ENSG00000104814,Left ventricular dysfunction,11,3175,4905,2381,205,98
MAP4K2,ENSG00000168067,ENSG00000168067,Fall,11,3175,4905,2381,1444,85
MAP4K5,ENSG00000012983,ENSG00000012983,Burning sensation,11,3175,4905,2381,762,81
JAK3,ENSG00000105639,ENSG00000105639,Product administration error,11,3175,4905,2381,318,107
MAP4K5,ENSG00000012983,ENSG00000012983,Varices oesophageal,11,3175,4905,2381,49,81
MAP4K5,ENSG00000012983,ENSG00000012983,Incoherent,11,3175,4905,2381,65,81
MAP4K5,ENSG00000012983,ENSG00000012983,Death,11,3175,4905,2381,1404,81
MAP4K4,ENSG00000071054,ENSG00000071054,Osteoporosis,11,3175,4905,2381,444,76
MAP4K5,ENSG00000012983,ENSG00000012983,Left ventricular failure,11,3175,4905,2381,69,81
MAP4K1,ENSG00000104814,ENSG00000104814,Sleep apnoea syndrome,11,3175,4905,2381,415,98
JAK3,ENSG00000105639,ENSG00000105639,Acute myocardial infarction,11,3175,4905,2381,681,107
MAP4K4,ENSG00000071054,ENSG00000071054,Cardiac failure chronic,11,3175,4905,2381,257,76
JAK3,ENSG00000105639,ENSG00000105639,International normalised ratio increased,11,3175,4905,2381,280,107
MAP4K4,ENSG00000071054,ENSG00000071054,Hair colour changes,11,3175,4905,2381,36,76
MAP4K1,ENSG00000104814,ENSG00000104814,Proteinuria,11,3175,4905,2381,367,98
MAP4K2,ENSG00000168067,ENSG00000168067,Bone marrow failure,11,3175,4905,2381,298,85
MAP4K1,ENSG00000104814,ENSG00000104814,Oral candidiasis,11,3175,4905,2381,338,98
MAP4K1,ENSG00000104814,ENSG00000104814,Neutropenia,11,3175,4905,2381,1023,98
MAP4K2,ENSG00000168067,ENSG00000168067,Erectile dysfunction,11,3175,4905,2381,463,85
JAK3,ENSG00000105639,ENSG00000105639,Lacrimation increased,11,3175,4905,2381,357,107
MAP4K2,ENSG00000168067,ENSG00000168067,Blood lactate dehydrogenase increased,11,3175,4905,2381,262,85
MAP4K2,ENSG00000168067,ENSG00000168067,Gingival swelling,11,3175,4905,2381,25,85
MAP4K4,ENSG00000071054,ENSG00000071054,Polyneuropathy,11,3175,4905,2381,227,76
MAP4K2,ENSG00000168067,ENSG00000168067,Amenorrhoea,11,3175,4905,2381,184,85
MAP4K1,ENSG00000104814,ENSG00000104814,Accidental exposure to product,11,3175,4905,2381,305,98
MAP4K5,ENSG00000012983,ENSG00000012983,Pseudomonas infection,11,3175,4905,2381,182,81
JAK3,ENSG00000105639,ENSG00000105639,Nail disorder,11,3175,4905,2381,152,107
MAP4K4,ENSG00000071054,ENSG00000071054,Lung disorder,11,3175,4905,2381,671,76
MAP4K5,ENSG00000012983,ENSG00000012983,Hip fracture,11,3175,4905,2381,304,81
MAP4K4,ENSG00000071054,ENSG00000071054,Aplasia,11,3175,4905,2381,90,76
MAP4K4,ENSG00000071054,ENSG00000071054,Cytomegalovirus test positive,11,3175,4905,2381,30,76
MAP4K5,ENSG00000012983,ENSG00000012983,Cholestasis,11,3175,4905,2381,548,81
JAK3,ENSG00000105639,ENSG00000105639,Eye disorder,11,3175,4905,2381,385,107
MAP4K5,ENSG00000012983,ENSG00000012983,Endometrial cancer,11,3175,4905,2381,31,81
MAP4K4,ENSG00000071054,ENSG00000071054,Pneumonia fungal,11,3175,4905,2381,88,76
MAP4K2,ENSG00000168067,ENSG00000168067,Diastolic dysfunction,11,3175,4905,2381,89,85
MAP4K1,ENSG00000104814,ENSG00000104814,Impaired quality of life,11,3175,4905,2381,124,98
MAP4K4,ENSG00000071054,ENSG00000071054,Abdominal discomfort,11,3175,4905,2381,1081,76
MAP4K1,ENSG00000104814,ENSG00000104814,Restlessness,11,3175,4905,2381,510,98
JAK3,ENSG00000105639,ENSG00000105639,Speech disorder,11,3175,4905,2381,709,107
MAP4K2,ENSG00000168067,ENSG00000168067,Pancreatic carcinoma,11,3175,4905,2381,90,85
MAP4K5,ENSG00000012983,ENSG00000012983,Central nervous system lesion,11,3175,4905,2381,138,81
JAK3,ENSG00000105639,ENSG00000105639,Lymphadenopathy,11,3175,4905,2381,583,107
MAP4K5,ENSG00000012983,ENSG00000012983,Multiple sclerosis relapse,11,3175,4905,2381,85,81
MAP4K5,ENSG00000012983,ENSG00000012983,Organ failure,11,3175,4905,2381,29,81
MAP4K1,ENSG00000104814,ENSG00000104814,Road traffic accident,11,3175,4905,2381,496,98
JAK3,ENSG00000105639,ENSG00000105639,Stent placement,11,3175,4905,2381,71,107
JAK3,ENSG00000105639,ENSG00000105639,Oropharyngeal discomfort,11,3175,4905,2381,132,107
MAP4K5,ENSG00000012983,ENSG00000012983,Adenocarcinoma of colon,11,3175,4905,2381,25,81
MAP4K4,ENSG00000071054,ENSG00000071054,Hypercholesterolaemia,11,3175,4905,2381,352,76
MAP4K1,ENSG00000104814,ENSG00000104814,Electrocardiogram T wave inversion,11,3175,4905,2381,37,98
MAP4K5,ENSG00000012983,ENSG00000012983,Hepatosplenomegaly,11,3175,4905,2381,86,81
JAK3,ENSG00000105639,ENSG00000105639,Coronary artery stenosis,11,3175,4905,2381,68,107
MAP4K4,ENSG00000071054,ENSG00000071054,Gastric cancer,11,3175,4905,2381,57,76
MAP4K1,ENSG00000104814,ENSG00000104814,Tachyarrhythmia,11,3175,4905,2381,63,98
JAK3,ENSG00000105639,ENSG00000105639,Syncope,11,3175,4905,2381,1270,107
MAP4K5,ENSG00000012983,ENSG00000012983,Cardiovascular disorder,11,3175,4905,2381,216,81
MAP4K2,ENSG00000168067,ENSG00000168067,Subdural haematoma,11,3175,4905,2381,158,85
MAP4K1,ENSG00000104814,ENSG00000104814,Thinking abnormal,11,3175,4905,2381,263,98
MAP4K1,ENSG00000104814,ENSG00000104814,Central nervous system lesion,11,3175,4905,2381,138,98
JAK3,ENSG00000105639,ENSG00000105639,Grip strength decreased,11,3175,4905,2381,89,107
MAP4K5,ENSG00000012983,ENSG00000012983,Acute febrile neutrophilic dermatosis,11,3175,4905,2381,51,81
JAK3,ENSG00000105639,ENSG00000105639,Wound haemorrhage,11,3175,4905,2381,47,107
MAP4K1,ENSG00000104814,ENSG00000104814,Generalised oedema,11,3175,4905,2381,298,98
MAP4K2,ENSG00000168067,ENSG00000168067,Vitamin D deficiency,11,3175,4905,2381,140,85
MAP4K5,ENSG00000012983,ENSG00000012983,Myelodysplastic syndrome,11,3175,4905,2381,191,81
MAP4K1,ENSG00000104814,ENSG00000104814,Haemorrhage intracranial,11,3175,4905,2381,187,98
MAP4K2,ENSG00000168067,ENSG00000168067,Eczema,11,3175,4905,2381,515,85
MAP4K5,ENSG00000012983,ENSG00000012983,Epilepsy,11,3175,4905,2381,992,81
MAP4K1,ENSG00000104814,ENSG00000104814,Blood pressure decreased,11,3175,4905,2381,837,98
JAK3,ENSG00000105639,ENSG00000105639,Chronic graft versus host disease,11,3175,4905,2381,58,107
MAP4K2,ENSG00000168067,ENSG00000168067,Conjunctivitis allergic,11,3175,4905,2381,52,85
MAP4K1,ENSG00000104814,ENSG00000104814,Toxicity to various agents,11,3175,4905,2381,1079,98
MAP4K5,ENSG00000012983,ENSG00000012983,Renal cell carcinoma,11,3175,4905,2381,30,81
MAP4K4,ENSG00000071054,ENSG00000071054,Neutropenic infection,11,3175,4905,2381,33,76
JAK3,ENSG00000105639,ENSG00000105639,Product prescribing error,11,3175,4905,2381,379,107
MAP4K1,ENSG00000104814,ENSG00000104814,Oesophageal varices haemorrhage,11,3175,4905,2381,31,98
MAP4K4,ENSG00000071054,ENSG00000071054,Abdominal abscess,11,3175,4905,2381,30,76
JAK3,ENSG00000105639,ENSG00000105639,Enterocolitis,11,3175,4905,2381,157,107
MAP4K1,ENSG00000104814,ENSG00000104814,Thrombotic thrombocytopenic purpura,11,3175,4905,2381,104,98
MAP4K4,ENSG00000071054,ENSG00000071054,Bacterial sepsis,11,3175,4905,2381,160,76
JAK3,ENSG00000105639,ENSG00000105639,Sinus disorder,11,3175,4905,2381,198,107
MAP4K4,ENSG00000071054,ENSG00000071054,Jugular vein thrombosis,11,3175,4905,2381,30,76
JAK3,ENSG00000105639,ENSG00000105639,Dyspnoea exertional,11,3175,4905,2381,491,107
MAP4K1,ENSG00000104814,ENSG00000104814,Sinus bradycardia,11,3175,4905,2381,219,98
MAP4K1,ENSG00000104814,ENSG00000104814,Hypophosphataemia,11,3175,4905,2381,286,98
JAK3,ENSG00000105639,ENSG00000105639,Flushing,11,3175,4905,2381,947,107
JAK3,ENSG00000105639,ENSG00000105639,Emergency care,11,3175,4905,2381,32,107
MAP4K1,ENSG00000104814,ENSG00000104814,Product administration error,11,3175,4905,2381,318,98
MAP4K4,ENSG00000071054,ENSG00000071054,Feeding disorder,11,3175,4905,2381,340,76
MAP4K2,ENSG00000168067,ENSG00000168067,Abdominal pain,11,3175,4905,2381,1991,85
MAP4K2,ENSG00000168067,ENSG00000168067,Scab,11,3175,4905,2381,83,85
MAP4K5,ENSG00000012983,ENSG00000012983,Lung disorder,11,3175,4905,2381,671,81
JAK3,ENSG00000105639,ENSG00000105639,Pneumonia klebsiella,11,3175,4905,2381,35,107
MAP4K2,ENSG00000168067,ENSG00000168067,Intentional product use issue,11,3175,4905,2381,771,85
JAK3,ENSG00000105639,ENSG00000105639,Therapy cessation,11,3175,4905,2381,457,107
MAP4K2,ENSG00000168067,ENSG00000168067,Therapeutic product effect incomplete,11,3175,4905,2381,759,85
MAP4K4,ENSG00000071054,ENSG00000071054,Hidradenitis,11,3175,4905,2381,46,76
MAP4K4,ENSG00000071054,ENSG00000071054,Flank pain,11,3175,4905,2381,173,76
MAP4K1,ENSG00000104814,ENSG00000104814,Intentional dose omission,11,3175,4905,2381,151,98
MAP4K1,ENSG00000104814,ENSG00000104814,Feeling cold,11,3175,4905,2381,477,98
MAP4K4,ENSG00000071054,ENSG00000071054,Bone marrow failure,11,3175,4905,2381,298,76
MAP4K2,ENSG00000168067,ENSG00000168067,Osteoarthritis,11,3175,4905,2381,437,85
MAP4K1,ENSG00000104814,ENSG00000104814,Product taste abnormal,11,3175,4905,2381,136,98
MAP4K5,ENSG00000012983,ENSG00000012983,Chest discomfort,11,3175,4905,2381,1097,81
MAP4K1,ENSG00000104814,ENSG00000104814,Pneumonia,11,3175,4905,2381,1357,98
MAP4K5,ENSG00000012983,ENSG00000012983,Pulmonary hypertension,11,3175,4905,2381,296,81
MAP4K4,ENSG00000071054,ENSG00000071054,Left ventricular hypertrophy,11,3175,4905,2381,127,76
JAK3,ENSG00000105639,ENSG00000105639,Escherichia sepsis,11,3175,4905,2381,64,107
MAP4K1,ENSG00000104814,ENSG00000104814,Transaminases increased,11,3175,4905,2381,570,98
MAP4K5,ENSG00000012983,ENSG00000012983,Somnolence,11,3175,4905,2381,1778,81
MAP4K2,ENSG00000168067,ENSG00000168067,Skin hypertrophy,11,3175,4905,2381,37,85
MAP4K5,ENSG00000012983,ENSG00000012983,Pain in jaw,11,3175,4905,2381,225,81
JAK3,ENSG00000105639,ENSG00000105639,Enterococcal infection,11,3175,4905,2381,113,107
MAP4K1,ENSG00000104814,ENSG00000104814,Hypokalaemia,11,3175,4905,2381,949,98
MAP4K5,ENSG00000012983,ENSG00000012983,Vomiting,11,3175,4905,2381,2339,81
JAK3,ENSG00000105639,ENSG00000105639,Hidradenitis,11,3175,4905,2381,46,107
MAP4K2,ENSG00000168067,ENSG00000168067,Left ventricular hypertrophy,11,3175,4905,2381,127,85
JAK3,ENSG00000105639,ENSG00000105639,Tinnitus,11,3175,4905,2381,1000,107
MAP4K2,ENSG00000168067,ENSG00000168067,Wound infection,11,3175,4905,2381,122,85
MAP4K4,ENSG00000071054,ENSG00000071054,Discomfort,11,3175,4905,2381,712,76
MAP4K5,ENSG00000012983,ENSG00000012983,Facial paralysis,11,3175,4905,2381,174,81
MAP4K5,ENSG00000012983,ENSG00000012983,Cutaneous vasculitis,11,3175,4905,2381,76,81
MAP4K2,ENSG00000168067,ENSG00000168067,Ligament sprain,11,3175,4905,2381,100,85
MAP4K1,ENSG00000104814,ENSG00000104814,Back pain,11,3175,4905,2381,1355,98
MAP4K2,ENSG00000168067,ENSG00000168067,Tooth extraction,11,3175,4905,2381,61,85
MAP4K5,ENSG00000012983,ENSG00000012983,Hypocalcaemia,11,3175,4905,2381,415,81
MAP4K5,ENSG00000012983,ENSG00000012983,Erythema nodosum,11,3175,4905,2381,100,81
MAP4K1,ENSG00000104814,ENSG00000104814,Ammonia increased,11,3175,4905,2381,48,98
MAP4K4,ENSG00000071054,ENSG00000071054,Product administration error,11,3175,4905,2381,318,76
JAK3,ENSG00000105639,ENSG00000105639,Staphylococcal bacteraemia,11,3175,4905,2381,93,107
MAP4K1,ENSG00000104814,ENSG00000104814,Face oedema,11,3175,4905,2381,313,98
MAP4K4,ENSG00000071054,ENSG00000071054,Gangrene,11,3175,4905,2381,75,76
MAP4K5,ENSG00000012983,ENSG00000012983,Viral infection,11,3175,4905,2381,441,81
MAP4K2,ENSG00000168067,ENSG00000168067,Cough,11,3175,4905,2381,1503,85
MAP4K1,ENSG00000104814,ENSG00000104814,Liquid product physical issue,11,3175,4905,2381,45,98
JAK3,ENSG00000105639,ENSG00000105639,Inability to afford medication,11,3175,4905,2381,83,107
MAP4K2,ENSG00000168067,ENSG00000168067,Cognitive disorder,11,3175,4905,2381,681,85
MAP4K5,ENSG00000012983,ENSG00000012983,Breast tenderness,11,3175,4905,2381,38,81
JAK3,ENSG00000105639,ENSG00000105639,Drug effective for unapproved indication,11,3175,4905,2381,126,107
JAK3,ENSG00000105639,ENSG00000105639,Deafness,11,3175,4905,2381,499,107
MAP4K2,ENSG00000168067,ENSG00000168067,Injection site erythema,11,3175,4905,2381,238,85
MAP4K2,ENSG00000168067,ENSG00000168067,Thinking abnormal,11,3175,4905,2381,263,85
JAK3,ENSG00000105639,ENSG00000105639,Metastases to central nervous system,11,3175,4905,2381,123,107
JAK3,ENSG00000105639,ENSG00000105639,Rash macular,11,3175,4905,2381,396,107
MAP4K4,ENSG00000071054,ENSG00000071054,Diverticulitis,11,3175,4905,2381,340,76
MAP4K5,ENSG00000012983,ENSG00000012983,Vaginal discharge,11,3175,4905,2381,149,81
MAP4K2,ENSG00000168067,ENSG00000168067,Lethargy,11,3175,4905,2381,880,85
MAP4K4,ENSG00000071054,ENSG00000071054,Oral mucosal blistering,11,3175,4905,2381,60,76
MAP4K2,ENSG00000168067,ENSG00000168067,Feeling jittery,11,3175,4905,2381,229,85
MAP4K2,ENSG00000168067,ENSG00000168067,Coronary artery occlusion,11,3175,4905,2381,111,85
JAK3,ENSG00000105639,ENSG00000105639,Walking aid user,11,3175,4905,2381,88,107
MAP4K5,ENSG00000012983,ENSG00000012983,Blood calcium decreased,11,3175,4905,2381,178,81
JAK3,ENSG00000105639,ENSG00000105639,Paraesthesia oral,11,3175,4905,2381,251,107
MAP4K1,ENSG00000104814,ENSG00000104814,Rhinitis,11,3175,4905,2381,401,98
MAP4K5,ENSG00000012983,ENSG00000012983,Adenovirus infection,11,3175,4905,2381,83,81
JAK3,ENSG00000105639,ENSG00000105639,Rash maculo-papular,11,3175,4905,2381,683,107
MAP4K4,ENSG00000071054,ENSG00000071054,Anorectal discomfort,11,3175,4905,2381,53,76
MAP4K2,ENSG00000168067,ENSG00000168067,Optic neuritis,11,3175,4905,2381,131,85
MAP4K4,ENSG00000071054,ENSG00000071054,Apathy,11,3175,4905,2381,200,76
JAK3,ENSG00000105639,ENSG00000105639,Embolism venous,11,3175,4905,2381,75,107
MAP4K5,ENSG00000012983,ENSG00000012983,Subileus,11,3175,4905,2381,44,81
MAP4K5,ENSG00000012983,ENSG00000012983,Rash morbilliform,11,3175,4905,2381,87,81
MAP4K5,ENSG00000012983,ENSG00000012983,Hepatocellular carcinoma,11,3175,4905,2381,74,81
JAK3,ENSG00000105639,ENSG00000105639,Chills,11,3175,4905,2381,1268,107
MAP4K2,ENSG00000168067,ENSG00000168067,Melanocytic naevus,11,3175,4905,2381,38,85
MAP4K2,ENSG00000168067,ENSG00000168067,Haematoma,11,3175,4905,2381,459,85
MAP4K4,ENSG00000071054,ENSG00000071054,Muscle rigidity,11,3175,4905,2381,251,76
MAP4K4,ENSG00000071054,ENSG00000071054,Periorbital oedema,11,3175,4905,2381,132,76
MAP4K5,ENSG00000012983,ENSG00000012983,Tachycardia,11,3175,4905,2381,1488,81
MAP4K2,ENSG00000168067,ENSG00000168067,Rotator cuff syndrome,11,3175,4905,2381,98,85
MAP4K1,ENSG00000104814,ENSG00000104814,Clostridium difficile colitis,11,3175,4905,2381,239,98
MAP4K2,ENSG00000168067,ENSG00000168067,Arthritis,11,3175,4905,2381,712,85
MAP4K2,ENSG00000168067,ENSG00000168067,Potentiating drug interaction,11,3175,4905,2381,66,85
MAP4K5,ENSG00000012983,ENSG00000012983,Pulmonary congestion,11,3175,4905,2381,242,81
MAP4K4,ENSG00000071054,ENSG00000071054,Hyperlipidaemia,11,3175,4905,2381,257,76
MAP4K4,ENSG00000071054,ENSG00000071054,Limb discomfort,11,3175,4905,2381,455,76
MAP4K4,ENSG00000071054,ENSG00000071054,Renal disorder,11,3175,4905,2381,600,76
MAP4K2,ENSG00000168067,ENSG00000168067,Hypothyroidism,11,3175,4905,2381,491,85
MAP4K2,ENSG00000168067,ENSG00000168067,Anxiety,11,3175,4905,2381,1579,85
JAK3,ENSG00000105639,ENSG00000105639,Metastases to meninges,11,3175,4905,2381,48,107
MAP4K5,ENSG00000012983,ENSG00000012983,Hepatic neoplasm,11,3175,4905,2381,52,81
MAP4K5,ENSG00000012983,ENSG00000012983,Skin discolouration,11,3175,4905,2381,685,81
MAP4K1,ENSG00000104814,ENSG00000104814,Body height decreased,11,3175,4905,2381,93,98
JAK3,ENSG00000105639,ENSG00000105639,Erectile dysfunction,11,3175,4905,2381,463,107
MAP4K5,ENSG00000012983,ENSG00000012983,Bundle branch block left,11,3175,4905,2381,107,81
MAP4K2,ENSG00000168067,ENSG00000168067,Alanine aminotransferase increased,11,3175,4905,2381,921,85
MAP4K1,ENSG00000104814,ENSG00000104814,Musculoskeletal pain,11,3175,4905,2381,713,98
MAP4K5,ENSG00000012983,ENSG00000012983,Facial pain,11,3175,4905,2381,98,81
MAP4K5,ENSG00000012983,ENSG00000012983,Arthropathy,11,3175,4905,2381,451,81
MAP4K1,ENSG00000104814,ENSG00000104814,Serotonin syndrome,11,3175,4905,2381,285,98
JAK3,ENSG00000105639,ENSG00000105639,Stevens-Johnson syndrome,11,3175,4905,2381,777,107
MAP4K4,ENSG00000071054,ENSG00000071054,Skin warm,11,3175,4905,2381,53,76
MAP4K5,ENSG00000012983,ENSG00000012983,Diarrhoea haemorrhagic,11,3175,4905,2381,104,81
MAP4K2,ENSG00000168067,ENSG00000168067,Posterior reversible encephalopathy syndrome,11,3175,4905,2381,213,85
MAP4K4,ENSG00000071054,ENSG00000071054,Alanine aminotransferase increased,11,3175,4905,2381,921,76
MAP4K5,ENSG00000012983,ENSG00000012983,Neutropenic sepsis,11,3175,4905,2381,161,81
MAP4K5,ENSG00000012983,ENSG00000012983,Cardiac operation,11,3175,4905,2381,59,81
MAP4K1,ENSG00000104814,ENSG00000104814,Renal pain,11,3175,4905,2381,135,98
MAP4K1,ENSG00000104814,ENSG00000104814,Viral haemorrhagic cystitis,11,3175,4905,2381,28,98
MAP4K2,ENSG00000168067,ENSG00000168067,Gastrointestinal sounds abnormal,11,3175,4905,2381,54,85
